Group	Old_Group	Name	Antigenic_Formula	Alt_Antigenic_Formula	Species	Subspecies	Subspecies_symbol	O	Alt_O	Phase1	Phase2	OtherH	Added_Supplement	Updated_Supplement
O:48	Y	II 48:e,n,x,z15:z6	II 48:e,n,x,z15:z6	II 48:e,n,x,z15:z6	enterica	salamae	II	48	48	e,n,x,z15	z6			
O:48	Y	II 48:g,m,t:–	II 48:g,m,t:–	II 48:g,m,t:–	enterica	salamae	II	48	48	g,m,t	–			
O:48	Y	IIIa 48:g,z51:–	IIIa 48:g,z51:–	IIIa 48:g,z51:–	enterica	arizonae	IIIa	48	48	g,z51	–			
O:48	Y	IV 48:g,z51:–	IV 48:g,z51:–	IV 48:g,z51:–	enterica	houtenae	IV	48	48	g,z51	–			
O:48	Y	IIIb 48:i:z:[z72]	IIIb 48:i:z:[z72]	IIIb 48:i:z:[z72]	enterica	diarizonae	IIIb	48	48	i	z	[z72]		
O:48	Y	IIIb 48:i:z35:[z57]	IIIb 48:i:z35:[z57]	IIIb 48:i:z35:[z57]	enterica	diarizonae	IIIb	48	48	i	z35	[z57]		
O:48	Y	IIIb 48:i:z53	IIIb 48:i:z53	IIIb 48:i:z53	enterica	diarizonae	IIIb	48	48	i	z53			
O:48	Y	IIIb 48:i:z61	IIIb 48:i:z61	IIIb 48:i:z61	enterica	diarizonae	IIIb	48	48	i	z61			
O:48	Y	V 48:i:–	V 48:i:–	V 48:i:–	bongori	–	V	48	48	i	–			
O:48	Y	IIIb 48:k:1,5,(7)	IIIb 48:k:1,5,(7)	IIIb 48:k:1,5,(7)	enterica	diarizonae	IIIb	48	48	k	1,5,(7)			
O:48	Y	II 48:k:e,n,x,z15	II 48:k:e,n,x,z15	II 48:k:e,n,x,z15	enterica	salamae	II	48	48	k	e,n,x,z15			
O:48	Y	IIIb 48:k:e,n,x,z15	IIIb 48:k:e,n,x,z15	IIIb 48:k:e,n,x,z15	enterica	diarizonae	IIIb	48	48	k	e,n,x,z15			
O:48	Y	Dahlem	I 48:k:e,n,z15	I 48:k:e,n,z15	enterica	enterica	I	48	48	k	e,n,z15			
O:48	Y	IIIb 48:k:z	IIIb 48:k:z	IIIb 48:k:z	enterica	diarizonae	IIIb	48	48	k	z			
O:48	Y	IIIb 48:k:z35:[z75]	IIIb 48:k:z35:[z75]	IIIb 48:k:z35:[z75]	enterica	diarizonae	IIIb	48	48	k	z35	[z75]		
O:48	Y	II 48:k:z39	II 48:k:z39	II 48:k:z39	enterica	salamae	II	48	48	k	z39			
O:48	Y	IIIb 48:k:z53	IIIb 48:k:z53	IIIb 48:k:z53	enterica	diarizonae	IIIb	48	48	k	z53			
O:48	Y	IIIb 48:k:z57	IIIb 48:k:z57	IIIb 48:k:z57	enterica	diarizonae	IIIb	48	48	k	z57		48	
O:48	Y	Australia	I 48:l,v:1,5	I 48:l,v:1,5	enterica	enterica	I	48	48	l,v	1,5			
O:48	Y	IIIb 48:l,v:1,5,(7):[z47],[z50],[z89]	IIIb 48:l,v:1,5,(7):[z47],[z50],[z89]	IIIb 48:l,v:1,5,(7):[z47],[z50],[z89]	enterica	diarizonae	IIIb	48	48	l,v	1,5,(7)	[z47],[z50],[z89]		
O:48	Y	IIIb 48:l,v:z	IIIb 48:l,v:z	IIIb 48:l,v:z	enterica	diarizonae	IIIb	48	48	l,v	z			
O:48	Y	IIIb 48:l,w:1,5,7:[z50]	IIIb 48:l,w:1,5,7:[z50]	IIIb 48:l,w:1,5,7:[z50]	enterica	diarizonae	IIIb	48	48	l,w	1,5,7	[z50]		
O:48	Y	IIIb 48:r:e,n,x,z15	IIIb 48:r:e,n,x,z15	IIIb 48:r:e,n,x,z15	enterica	diarizonae	IIIb	48	48	r	e,n,x,z15			
O:48	Y	IIIb 48:r:z	IIIb 48:r:z	IIIb 48:r:z	enterica	diarizonae	IIIb	48	48	r	z			
O:48	Y	Toucra	I 48:z:1,5:[z58]	I 48:z:1,5:[z58]	enterica	enterica	I	48	48	z	1,5	[z58]		
O:48	Y	II 48:z:1,5	II 48:z:1,5	II 48:z:1,5	enterica	salamae	II	48	48	z	1,5			
O:48	Y	IIIb 48:z:1,5,7	IIIb 48:z:1,5,7	IIIb 48:z:1,5,7	enterica	diarizonae	IIIb	48	48	z	1,5,7			
O:48	Y	IIIa 48:z4,z23:–	IIIa 48:z4,z23:–	IIIa 48:z4,z23:–	enterica	arizonae	IIIa	48	48	z4,z23	–			
O:48	Y	IV 48:z4,z23:–	IV 48:z4,z23:–	IV 48:z4,z23:–	enterica	houtenae	IV	48	48	z4,z23	–			
O:48	Y	IIIa 48:z4,z23,z32:–	IIIa 48:z4,z23,z32:–	IIIa 48:z4,z23,z32:–	enterica	arizonae	IIIa	48	48	z4,z23,z32	–			
O:48	Y	Djakarta	I 48:z4,z24:–	I 48:z4,z24:–	enterica	enterica	I	48	48	z4,z24	–			
O:48	Y	IIIa 48:z4,z24:–	IIIa 48:z4,z24:–	IIIa 48:z4,z24:–	enterica	arizonae	IIIa	48	48	z4,z24	–			
O:48	Y	IIIb 48:z4,z24:–	IIIb 48:z4,z24:–	IIIb 48:z4,z24:–	enterica	diarizonae	IIIb	48	48	z4,z24	–			
O:48	Y	IV 48:z4,z24:–	IV 48:z4,z24:–	IV 48:z4,z24:–	enterica	houtenae	IV	48	48	z4,z24	–		48	
O:48	Y	IIIa 48:z4,z32:–	IIIa 48:z4,z32:–	IIIa 48:z4,z32:–	enterica	arizonae	IIIa	48	48	z4,z32	–			
O:48	Y	IV 48:z4,z32:–	IV 48:z4,z32:–	IV 48:z4,z32:–	enterica	houtenae	IV	48	48	z4,z32	–			
O:48	Y	II 48:z10:[1,5]	II 48:z10:[1,5]	II 48:z10:[1,5]	enterica	salamae	II	48	48	z10	[1,5]			
O:48	Y	VI 48:z10:1,5	VI 48:z10:1,5	VI 48:z10:1,5	enterica	indica	VI	48	48	z10	1,5			
O:48	Y	II 48:z10:1,6	II 48:z10:1,6	II 48:z10:1,6	enterica	salamae	II	48	48	z10	1,6			
O:48	Y	Isaszeg	I 48:z10:e,n,x	I 48:z10:e,n,x	enterica	enterica	I	48	48	z10	e,n,x			
O:48	Y	IIIb 48:z10:e,n,x,z15	IIIb 48:z10:e,n,x,z15	IIIb 48:z10:e,n,x,z15	enterica	diarizonae	IIIb	48	48	z10	e,n,x,z15			
O:48	Y	IIIb 48:z10:z	IIIb 48:z10:z	IIIb 48:z10:z	enterica	diarizonae	IIIb	48	48	z10	z			
O:48	Y	II 48:z29:–	II 48:z29:–	II 48:z29:–	enterica	salamae	II	48	48	z29	–			
O:48	Y	IIIa 48:z29:–	IIIa 48:z29:–	IIIa 48:z29:–	enterica	arizonae	IIIa	48	48	z29	–			
O:48	Y	IV 48:z29:–	IV 48:z29:–	IV 48:z29:–	enterica	houtenae	IV	48	48	z29	–			
O:48	Y	IIIb 48:z35:z52	IIIb 48:z35:z52	IIIb 48:z35:z52	enterica	diarizonae	IIIb	48	48	z35	z52			
O:48	Y	V 48:z35:–	V 48:z35:–	V 48:z35:–	bongori	–	V	48	48	z35	–			
O:48	Y	IIIa 48:z36:–	IIIa 48:z36:–	IIIa 48:z36:–	enterica	arizonae	IIIa	48	48	z36	–			
O:48	Y	IV 48:z36,[z38]:–	IV 48:z36,[z38]:–	IV 48:z36,[z38]:–	enterica	houtenae	IV	48	48	z36,[z38]	–			
O:48	Y	II 48:z39:z81	II 48:z39:z81	II 48:z39:z81	enterica	salamae	II	48	48	z39	z81			
O:48	Y	V 48:z39:–	V 48:z39:–	V 48:z39:–	bongori	–	V	48	48	z39	–			
O:48	Y	V 48:z41:–	V 48:z41:–	V 48:z41:–	bongori	–	V	48	48	z41	–			
O:48	Y	IIIb 48:z52:e,n,x,z15	IIIb 48:z52:e,n,x,z15	IIIb 48:z52:e,n,x,z15	enterica	diarizonae	IIIb	48	48	z52	e,n,x,z15			
O:48	Y	IIIb 48:z52:z	IIIb 48:z52:z	IIIb 48:z52:z	enterica	diarizonae	IIIb	48	48	z52	z			
O:48	Y	V 48:z65:–	V 48:z65:–	V 48:z65:–	bongori	–	V	48	48	z65	–			
O:48	Y	V 48:z81:–	V 48:z81:–	V 48:z81:–	bongori	–	V	48	48	z81	–			
O:48	Y	II 48:z81:1,5,7	II 48:z81:1,5,7	II 48:z81:1,5,7	enterica	salamae	II	48	48	z81	1,5,7		47	
O:50	Z	IV 50:a:–	IV 50:a:–	IV 50:a:–	enterica	houtenae	IV	50	50	a	–			
O:50	Z	Rochdale	I 50:b:e,n,x	I 50:b:e,n,x	enterica	enterica	I	50	50	b	e,n,x			
O:50	Z	II 50:b:z6	II 50:b:z6	II 50:b:z6	enterica	salamae	II	50	50	b	z6			
O:50	Z	IV 50:b:–	IV 50:b:–	IV 50:b:–	enterica	houtenae	IV	50	50	b	–			
O:50	Z	Hemingford	I 50:d:1,5:[z82]	I 50:d:1,5:[z82]	enterica	enterica	I	50	50	d	1,5	[z82]		
O:50	Z	IV 50:d:–	IV 50:d:–	IV 50:d:–	enterica	houtenae	IV	50	50	d	–			
O:50	Z	II 50:e,n,x:1,7	II 50:e,n,x:1,7	II 50:e,n,x:1,7	enterica	salamae	II	50	50	e,n,x	1,7			
O:50	Z	II 50:g,[m],s,t:[1,5]	II 50:g,[m],s,t:[1,5]	II 50:g,[m],s,t:[1,5]	enterica	salamae	II	50	50	g,[m],s,t	[1,5]			
O:50	Z	IIIa 50:g,z51:–	IIIa 50:g,z51:–	IIIa 50:g,z51:–	enterica	arizonae	IIIa	50	50	g,z51	–			
O:50	Z	IV 50:g,z51:–	IV 50:g,z51:–	IV 50:g,z51:–	enterica	houtenae	IV	50	50	g,z51	–			
O:50	Z	II 50:g,z62:e,n,x	II 50:g,z62:e,n,x	II 50:g,z62:e,n,x	enterica	salamae	II	50	50	g,z62	e,n,x			
O:50	Z	II 50:m,t:z6:z42	II 50:m,t:z6:z42	II 50:m,t:z6:z42	enterica	salamae	II	50	50	m,t	z6	z42		
O:50	Z	IIIb 50:i:1,5,7	IIIb 50:i:1,5,7	IIIb 50:i:1,5,7	enterica	diarizonae	IIIb	50	50	i	1,5,7			
O:50	Z	IIIb 50:i:e,n,x,z15	IIIb 50:i:e,n,x,z15	IIIb 50:i:e,n,x,z15	enterica	diarizonae	IIIb	50	50	i	e,n,x,z15			
O:50	Z	IIIb 50:i:z	IIIb 50:i:z	IIIb 50:i:z	enterica	diarizonae	IIIb	50	50	i	z			
O:50	Z	IIIb 50:i:z53	IIIb 50:i:z53	IIIb 50:i:z53	enterica	diarizonae	IIIb	50	50	i	z53			
O:50	Z	IIIb 50:k:1,5,7	IIIb 50:k:1,5,7	IIIb 50:k:1,5,7	enterica	diarizonae	IIIb	50	50	k	1,5,7			
O:50	Z	II 50:k:e,n,x:z42	II 50:k:e,n,x:z42	II 50:k:e,n,x:z42	enterica	salamae	II	50	50	k	e,n,x	z42		
O:50	Z	IIIb 50:k:e,n,x,z15	IIIb 50:k:e,n,x,z15	IIIb 50:k:e,n,x,z15	enterica	diarizonae	IIIb	50	50	k	e,n,x,z15			
O:50	Z	IIIb 50:k:z:[z50],[z57],[z68],[z86]	IIIb 50:k:z:[z50],[z57],[z68],[z86]	IIIb 50:k:z:[z50],[z57],[z68],[z86]	enterica	diarizonae	IIIb	50	50	k	z	[z50],[z57],[z68],[z86]		
O:50	Z	II 50:k:z6	II 50:k:z6	II 50:k:z6	enterica	salamae	II	50	50	k	z6			
O:50	Z	IIIb 50:k:z35	IIIb 50:k:z35	IIIb 50:k:z35	enterica	diarizonae	IIIb	50	50	k	z35			
O:50	Z	IIIb 50:k:z53	IIIb 50:k:z53	IIIb 50:k:z53	enterica	diarizonae	IIIb	50	50	k	z53			
O:50	Z	Fass	I 50:l,v:1,2	I 50:l,v:1,2	enterica	enterica	I	50	50	l,v	1,2			
O:50	Z	IIIb 50:l,v:e,n,x,z15	IIIb 50:l,v:e,n,x,z15	IIIb 50:l,v:e,n,x,z15	enterica	diarizonae	IIIb	50	50	l,v	e,n,x,z15			
O:50	Z	IIIb 50:l,v:z	IIIb 50:l,v:z	IIIb 50:l,v:z	enterica	diarizonae	IIIb	50	50	l,v	z			
O:50	Z	IIIb 50:l,v:z35	IIIb 50:l,v:z35	IIIb 50:l,v:z35	enterica	diarizonae	IIIb	50	50	l,v	z35			
O:50	Z	IIIb 50:l,v:z57	IIIb 50:l,v:z57	IIIb 50:l,v:z57	enterica	diarizonae	IIIb	50	50	l,v	z57			
O:50	Z	VI 50:l,v:z67	VI 50:l,v:z67	VI 50:l,v:z67	enterica	indica	VI	50	50	l,v	z67			
O:50	Z	II 50:l,w:e,n,x,z15:z42	II 50:l,w:e,n,x,z15:z42	II 50:l,w:e,n,x,z15:z42	enterica	salamae	II	50	50	l,w	e,n,x,z15	z42		
O:50	Z	II 50:l,z28:z42	II 50:l,z28:z42	II 50:l,z28:z42	enterica	salamae	II	50	50	l,z28	z42			
O:50	Z	IIIb 50:r:1,5,(7)	IIIb 50:r:1,5,(7)	IIIb 50:r:1,5,(7)	enterica	diarizonae	IIIb	50	50	r	1,5,(7)			
O:50	Z	IIIb 50:r:e,n,x,z15	IIIb 50:r:e,n,x,z15	IIIb 50:r:e,n,x,z15	enterica	diarizonae	IIIb	50	50	r	e,n,x,z15			
O:50	Z	IIIb 50:r:z:[z67]	IIIb 50:r:z:[z67]	IIIb 50:r:z:[z67]	enterica	diarizonae	IIIb	50	50	r	z	[z67]		
O:50	Z	IIIb 50:r:z35:[z58]	IIIb 50:r:z35:[z58]	IIIb 50:r:z35:[z58]	enterica	diarizonae	IIIb	50	50	r	z35	[z58]		
O:50	Z	IIIb 50:r:z53	IIIb 50:r:z53	IIIb 50:r:z53	enterica	diarizonae	IIIb	50	50	r	z53			
O:50	Z	Dougi	I 50:y:1,6	I 50:y:1,6	enterica	enterica	I	50	50	y	1,6			
O:50	Z	II 50:z:e,n,x	II 50:z:e,n,x	II 50:z:e,n,x	enterica	salamae	II	50	50	z	e,n,x			
O:50	Z	IIIb 50:z:z52	IIIb 50:z:z52	IIIb 50:z:z52	enterica	diarizonae	IIIb	50	50	z	z52			
O:50	Z	IIIa 50:z4,z23:–	IIIa 50:z4,z23:–	IIIa 50:z4,z23:–	enterica	arizonae	IIIa	50	50	z4,z23	–			
O:50	Z	IV 50:z4,z23:–	IV 50:z4,z23:–	IV 50:z4,z23:–	enterica	houtenae	IV	50	50	z4,z23	–			
O:50	Z	IIIa 50:z4,z23,z32:–	IIIa 50:z4,z23,z32:–	IIIa 50:z4,z23,z32:–	enterica	arizonae	IIIa	50	50	z4,z23,z32	–			
O:50	Z	IIIa 50:z4,z24:–	IIIa 50:z4,z24:–	IIIa 50:z4,z24:–	enterica	arizonae	IIIa	50	50	z4,z24	–			
O:50	Z	IV 50:z4,z24:–	IV 50:z4,z24:–	IV 50:z4,z24:–	enterica	houtenae	IV	50	50	z4,z24	–			
O:50	Z	IIIa 50:z4,z32:–	IIIa 50:z4,z32:–	IIIa 50:z4,z32:–	enterica	arizonae	IIIa	50	50	z4,z32	–			
O:50	Z	IV 50:z4,z32:–	IV 50:z4,z32:–	IV 50:z4,z32:–	enterica	houtenae	IV	50	50	z4,z32	–			
O:50	Z	IIIb 50:z10:z:[z56]	IIIb 50:z10:z:[z56]	IIIb 50:z10:z:[z56]	enterica	diarizonae	IIIb	50	50	z10	z	[z56]		
O:50	Z	II 50:z10:z6:z42	II 50:z10:z6:z42	II 50:z10:z6:z42	enterica	salamae	II	50	50	z10	z6	z42		
O:50	Z	IIIb 50:z10:z53	IIIb 50:z10:z53	IIIb 50:z10:z53	enterica	diarizonae	IIIb	50	50	z10	z53			
O:50	Z	Ivorycoast	I 50:z29:–	I 50:z29:–	enterica	enterica	I	50	50	z29	–			
O:50	Z	IIIa 50:z29:–	IIIa 50:z29:–	IIIa 50:z29:–	enterica	arizonae	IIIa	50	50	z29	–			
O:50	Z	IIIa 50:z36:–	IIIa 50:z36:–	IIIa 50:z36:–	enterica	arizonae	IIIa	50	50	z36	–			
O:50	Z	II 50:z42:1,7	II 50:z42:1,7	II 50:z42:1,7	enterica	salamae	II	50	50	z42	1,7			
O:50	Z	IIIb 50:z52:1,5,7	IIIb 50:z52:1,5,7	IIIb 50:z52:1,5,7	enterica	diarizonae	IIIb	50	50	z52	1,5,7			
O:50	Z	IIIb 50:z52:z35	IIIb 50:z52:z35	IIIb 50:z52:z35	enterica	diarizonae	IIIb	50	50	z52	z35			
O:50	Z	IIIb 50:z52:z53	IIIb 50:z52:z53	IIIb 50:z52:z53	enterica	diarizonae	IIIb	50	50	z52	z53			
O:51	–	IV 51:a:–	IV 51:a:–	IV 51:a:–	enterica	houtenae	IV	51	51	a	–			
O:51	–	Windsheim	I 51:a:1,2	I 51:a:1,2	enterica	enterica	I	51	51	a	1,2			
O:51	–	Tione	I 51:a:e,n,x	I 51:a:e,n,x	enterica	enterica	I	51	51	a	e,n,x			
O:51	–	Karaya	I 51:b:1,5	I 51:b:1,5	enterica	enterica	I	51	51	b	1,5			
O:51	–	IV 51:b:–	IV 51:b:–	IV 51:b:–	enterica	houtenae	IV	51	51	b	–			
O:51	–	II 51:c:–	II 51:c:–	II 51:c:–	enterica	salamae	II	51	51	c	–			
O:51	–	Gokul	I 1,51:d:1,5	I [1],51:d:1,5	enterica	enterica	I	1,51	[1],51	d	1,5			
O:51	–	Meskin	I 51:e,h:1,2	I 51:e,h:1,2	enterica	enterica	I	51	51	e,h	1,2			
O:51	–	II 51:g,s,t:e,n,x	II 51:g,s,t:e,n,x	II 51:g,s,t:e,n,x	enterica	salamae	II	51	51	g,s,t	e,n,x			
O:51	–	IIIa 51:g,z51:–	IIIa 51:g,z51:–	IIIa 51:g,z51:–	enterica	arizonae	IIIa	51	51	g,z51	–			
O:51	–	Djinten	I 51:m,t:–	I 51:m,t:–	enterica	enterica	I	51	51	m,t	–			
O:51	–	Elmdon	I 51:i:1,2	I 51:i:1,2	enterica	enterica	I	51	51	i	1,2		48	
O:51	–	Kabete	I 51:i:1,5	I 51:i:1,5	enterica	enterica	I	51	51	i	1,5			
O:51	–	Dan	I 51:k:e,n,z15	I 51:k:e,n,z15	enterica	enterica	I	51	51	k	e,n,z15			
O:51	–	IIIb 51:k:z35	IIIb 51:k:z35	IIIb 51:k:z35	enterica	diarizonae	IIIb	51	51	k	z35			
O:51	–	Harcourt	I 51:l,v:1,2	I 51:l,v:1,2	enterica	enterica	I	51	51	l,v	1,2			
O:51	–	Overschie	I 51:l,v:1,5	I 51:l,v:1,5	enterica	enterica	I	51	51	l,v	1,5			
O:51	–	Dadzie	I 51:l,v:e,n,x	I 51:l,v:e,n,x	enterica	enterica	I	51	51	l,v	e,n,x			
O:51	–	IIIb 51:l,v:z	IIIb 51:l,v:z	IIIb 51:l,v:z	enterica	diarizonae	IIIb	51	51	l,v	z			
O:51	–	Moundou	I 51:l,z28:1,5	I 51:l,z28:1,5	enterica	enterica	I	51	51	l,z28	1,5			
O:51	–	II 51:l,z28:z6	II 51:l,z28:z6	II 51:l,z28:z6	enterica	salamae	II	51	51	l,z28	z6			
O:51	–	II 51:l,z28:z39	II 51:l,z28:z39	II 51:l,z28:z39	enterica	salamae	II	51	51	l,z28	z39			
O:51	–	Mali	I 51:r:e,n,x	I 51:r:e,n,x	enterica	enterica	I	51	51	r	e,n,x		48	
O:51	–	Lutetia	I 51:r,i:l,z13,z28	I 51:r,i:l,z13,z28	enterica	enterica	I	51	51	r,i	l,z13,z28			
O:51	–	Rosslyn	I 51:y:1,2	I 51:y:1,2	enterica	enterica	I	51	51	y	1,2		48	
O:51	–	Antsalova	I 51:z:1,5	I 51:z:1,5	enterica	enterica	I	51	51	z	1,5			
O:51	–	Treforest	I 1,51:z:1,6	I [1],51:z:1,6	enterica	enterica	I	1,51	[1],51	z	1,6			
O:51	–	Lechler	I 51:z:e,n,z15	I 51:z:e,n,z15	enterica	enterica	I	51	51	z	e,n,z15			
O:51	–	IIIa 51:z4,z23:–	IIIa 51:z4,z23:–	IIIa 51:z4,z23:–	enterica	arizonae	IIIa	51	51	z4,z23	–			
O:51	–	IV 51:z4,z23:–	IV 51:z4,z23:–	IV 51:z4,z23:–	enterica	houtenae	IV	51	51	z4,z23	–			
O:51	–	IIIa 51:z4,z24:–	IIIa 51:z4,z24:–	IIIa 51:z4,z24:–	enterica	arizonae	IIIa	51	51	z4,z24	–			
O:51	–	IIIa 51:z4,z32:–	IIIa 51:z4,z32:–	IIIa 51:z4,z32:–	enterica	arizonae	IIIa	51	51	z4,z32	–			
O:51	–	Bergues	I 51:z10:1,5	I 51:z10:1,5	enterica	enterica	I	51	51	z10	1,5			
O:51	–	II 51:z29:e,n,x,z15	II 51:z29:e,n,x,z15	II 51:z29:e,n,x,z15	enterica	salamae	II	51	51	z29	e,n,x,z15			
O:51	–	IIIa 51:z36:–	IIIa 51:z36:–	IIIa 51:z36:–	enterica	arizonae	IIIa	51	51	z36	–		48	
O:51	–	II 51:–:1,7	II 51:–:1,7	II 51:–:1,7	enterica	salamae	II	51	51	–	1,7			
O:52	–	Uithof	I 52:a:1,5	I 52:a:1,5	enterica	enterica	I	52	52	a	1,5			
O:52	–	Ord	I 52:a:e,n,z15	I 52:a:e,n,z15	enterica	enterica	I	52	52	a	e,n,z15			
O:52	–	Molesey	I 52:b:1,5	I 52:b:1,5	enterica	enterica	I	52	52	b	1,5			
O:52	–	Flottbek	I 52:b:e,n,x	I 52:b:e,n,x	enterica	enterica	I	52	52	b	e,n,x			
O:52	–	II 52:c:k	II 52:c:k	II 52:c:k	enterica	salamae	II	52	52	c	k			
O:52	–	Utrecht	I 52:d:1,5	I 52:d:1,5	enterica	enterica	I	52	52	d	1,5			
O:52	–	II 52:d:e,n,x,z15	II 52:d:e,n,x,z15	II 52:d:e,n,x,z15	enterica	salamae	II	52	52	d	e,n,x,z15			
O:52	–	II 52:d:z39	II 52:d:z39	II 52:d:z39	enterica	salamae	II	52	52	d	z39			
O:52	–	Butare	I 52:e,h:1,6	I 52:e,h:1,6	enterica	enterica	I	52	52	e,h	1,6			
O:52	–	Derkle	I 52:e,h:1,7	I 52:e,h:1,7	enterica	enterica	I	52	52	e,h	1,7			
O:52	–	Saintemarie	I 52:g,t:–	I 52:g,t:–	enterica	enterica	I	52	52	g,t	–			
O:52	–	II 52:g,t:–	II 52:g,t:–	II 52:g,t:–	enterica	salamae	II	52	52	g,t	–			
O:52	–	Bordeaux	I 52:k:1,5	I 52:k:1,5	enterica	enterica	I	52	52	k	1,5			
O:52	–	IIIb 52:k:e,n,x,z15	IIIb 52:k:e,n,x,z15	IIIb 52:k:e,n,x,z15	enterica	diarizonae	IIIb	52	52	k	e,n,x,z15			
O:52	–	IIIb 52:k:z35	IIIb 52:k:z35	IIIb 52:k:z35	enterica	diarizonae	IIIb	52	52	k	z35			
O:52	–	IIIb 52:k:z53	IIIb 52:k:z53	IIIb 52:k:z53	enterica	diarizonae	IIIb	52	52	k	z53			
O:52	–	IIIb 52:l,v:z53	IIIb 52:l,v:z53	IIIb 52:l,v:z53	enterica	diarizonae	IIIb	52	52	l,v	z53			
O:52	–	Marsabit	I 52:l,w:1,5	I 52:l,w:1,5	enterica	enterica	I	52	52	l,w	1,5			
O:52	–	II 52:z:z39	II 52:z:z39	II 52:z:z39	enterica	salamae	II	52	52	z	z39			
O:52	–	IIIb 52:z:z52	IIIb 52:z:z52	IIIb 52:z:z52	enterica	diarizonae	IIIb	52	52	z	z52			
O:52	–	II 52:z39:1,5,7	II 52:z39:1,5,7	II 52:z39:1,5,7	enterica	salamae	II	52	52	z39	1,5,7			
O:52	–	II 52:z44:1,5,7	II 52:z44:1,5,7	II 52:z44:1,5,7	enterica	salamae	II	52	52	z44	1,5,7			
O:53	–	II 53:c:1,5:[R1…]	II 53:c:1,5:[R1…]	II 53:c:1,5:[R1…]	enterica	salamae	II	53	53	c	1,5	[R1…]		
O:53	–	II 53:d:1,5	II 53:d:1,5	II 53:d:1,5	enterica	salamae	II	53	53	d	1,5			
O:53	–	II 1,53:d:z39	II 1,53:d:z39	II [1],53:d:z39	enterica	salamae	II	1,53	[1],53	d	z39			
O:53	–	II 53:d:z42	II 53:d:z42	II 53:d:z42	enterica	salamae	II	53	53	d	z42			
O:53	–	IIIa 53:g,z51:–	IIIa 53:g,z51:–	IIIa 53:g,z51:–	enterica	arizonae	IIIa	53	53	g,z51	–			
O:53	–	IV 1,53:g,z51:–	IV 1,53:g,z51:–	IV [1],53:g,z51:–	enterica	houtenae	IV	1,53	[1],53	g,z51	–			
O:53	–	IIIb 53:i:z	IIIb 53:i:z	IIIb 53:i:z	enterica	diarizonae	IIIb	53	53	i	z			
O:53	–	IIIb 53:k:e,n,x,z15	IIIb 53:k:e,n,x,z15	IIIb 53:k:e,n,x,z15	enterica	diarizonae	IIIb	53	53	k	e,n,x,z15			
O:53	–	IIIb 53:k:z	IIIb 53:k:z	IIIb 53:k:z	enterica	diarizonae	IIIb	53	53	k	z			
O:53	–	IIIb 53:(k):z35	IIIb 53:(k):z35	IIIb 53:(k):z35	enterica	diarizonae	IIIb	53	53	(k)	z35			
O:53	–	IIIb 53:k:z53	IIIb 53:k:z53	IIIb 53:k:z53	enterica	diarizonae	IIIb	53	53	k	z53			
O:53	–	IIIb 53:l,v:e,n,x,z15	IIIb 53:l,v:e,n,x,z15	IIIb 53:l,v:e,n,x,z15	enterica	diarizonae	IIIb	53	53	l,v	e,n,x,z15			
O:53	–	IIIb 53:l,v:z	IIIb 53:l,v:z	IIIb 53:l,v:z	enterica	diarizonae	IIIb	53	53	l,v	z			
O:53	–	IIIb 53:l,v:z35	IIIb 53:l,v:z35	IIIb 53:l,v:z35	enterica	diarizonae	IIIb	53	53	l,v	z35			
O:53	–	II 53:l,z28:e,n,x	II 53:l,z28:e,n,x	II 53:l,z28:e,n,x	enterica	salamae	II	53	53	l,z28	e,n,x			
O:53	–	II 53:l,z28:z6	II 53:l,z28:z6	II 53:l,z28:z6	enterica	salamae	II	53	53	l,z28	z6			
O:53	–	II 53:l,z28:z39	II 53:l,z28:z39	II 53:l,z28:z39	enterica	salamae	II	53	53	l,z28	z39			
O:53	–	IIIb 53:r:z	IIIb 53:r:z	IIIb 53:r:z	enterica	diarizonae	IIIb	53	53	r	z			
O:53	–	IIIb 53:r:z35	IIIb 53:r:z35	IIIb 53:r:z35	enterica	diarizonae	IIIb	53	53	r	z35			
O:53	–	IIIb 53:r:z68	IIIb 53:r:z68	IIIb 53:r:z68	enterica	diarizonae	IIIb	53	53	r	z68			
O:53	–	II 53:z:1,5	II 53:z:1,5	II 53:z:1,5	enterica	salamae	II	53	53	z	1,5			
O:53	–	IIIb 53:z:1,5,(7)	IIIb 53:z:1,5,(7)	IIIb 53:z:1,5,(7)	enterica	diarizonae	IIIb	53	53	z	1,5,(7)			
O:53	–	II 53:z:z6	II 53:z:z6	II 53:z:z6	enterica	salamae	II	53	53	z	z6			
O:53	–	IIIa 53:z4,z23:–	IIIa 53:z4,z23:–	IIIa 53:z4,z23:–	enterica	arizonae	IIIa	53	53	z4,z23	–			
O:53	–	IV 53:z4,z23:–	IV 53:z4,z23:–	IV 53:z4,z23:–	enterica	houtenae	IV	53	53	z4,z23	–			
O:53	–	IIIa 53:z4,z23,z32:–	IIIa 53:z4,z23,z32:–	IIIa 53:z4,z23,z32:–	enterica	arizonae	IIIa	53	53	z4,z23,z32	–			
O:53	–	II 53:z4,z24:–	II 53:z4,z24:–	II 53:z4,z24:–	enterica	salamae	II	53	53	z4,z24	–			
O:53	–	IIIa 53:z4,z24:–	IIIa 53:z4,z24:–	IIIa 53:z4,z24:–	enterica	arizonae	IIIa	53	53	z4,z24	–			
